170	0	0
171	7	0
171	14	0
172	21	0
173	29	0
173	36	0
174	43	0
175	51	0
175	58	0
176	66	0
177	73	0
177	81	0
178	89	0
179	96	0
179	104	0
180	112	0
181	120	0
181	128	0
182	136	0
183	144	0
183	152	0
184	160	0
185	168	0
185	177	0
186	185	0
180	187	0
173	187	0
166	188	0
158	189	0
151	189	0
144	190	0
136	191	0
129	191	0
121	192	0
114	193	0
106	193	0
99	194	0
91	195	0
83	195	0
75	196	0
67	197	0
59	197	0
51	198	0
43	199	0
35	199	0
27	200	0
19	201	0
11	201	0
2	202	0
0	203	6
0	203	15
0	204	23
0	205	32
0	205	40
0	206	49
0	207	58
0	207	66
0	208	75
0	209	84
0	209	93
0	210	102
0	211	111
0	211	120
0	212	129
0	213	139
0	213	148
0	214	157
0	215	167
0	215	176
0	216	186
0	217	195
0	217	205
0	218	214
0	213	219
0	205	219
0	196	220
0	188	221
0	179	221
0	170	222
0	162	223
0	153	223
0	144	224
0	135	225
0	126	225
0	117	226
0	108	227
0	99	227
0	90	228
0	81	229
0	72	229
0	62	230
0	53	231
0	43	231
0	34	232
0	24	233
0	15	233
0	5	234
5	0	235
14	0	235
24	0	236
34	0	237
44	0	237
54	0	238
64	0	239
74	0	239
84	0	240
94	0	241
105	0	241
115	0	242
125	0	243
136	0	243
146	0	244
157	0	245
167	0	245
178	0	246
189	0	247
200	0	247
210	0	248
221	0	249
232	0	249
243	0	250
251	1	248
251	7	237
252	14	225
252	20	214
253	26	203
253	32	193
253	38	182
253	44	172
252	49	162
252	55	152
251	61	142
250	66	133
249	72	124
248	77	115
247	82	107
246	87	99
245	92	91
243	97	84
242	102	76
240	107	70
239	112	63
237	117	57
236	121	51
234	126	46
232	130	40
230	135	36
228	139	31
226	143	27
224	147	23
221	152	19
219	156	16
217	159	13
214	163	10
212	167	8
209	171	6
206	174	4
203	178	3
200	181	1
197	185	1
194	188	0
191	191	0
188	194	0
185	197	1
181	200	1
178	203	3
174	206	4
171	209	6
167	211	8
163	214	10
160	217	13
156	219	16
152	221	19
148	224	23
143	226	27
139	228	31
135	230	35
131	232	40
126	234	45
122	236	51
117	237	57
112	239	63
107	240	69
103	242	76
98	243	83
93	245	91
87	246	98
82	247	106
77	248	115
72	249	123
66	250	132
61	251	142
55	252	151
50	252	161
44	253	171
38	253	182
32	254	193
26	254	204
20	255	216
14	255	227
8	255	240
2	255	252
3	254	255
8	251	255
12	249	255
17	246	255
22	244	255
27	242	255
32	239	255
36	237	255
41	234	255
46	232	255
51	230	255
55	227	255
60	225	255
65	223	255
70	220	255
74	218	255
79	215	255
84	213	255
89	211	255
93	208	255
98	206	255
103	204	255
108	201	255
112	199	255
117	196	255
122	194	255
127	192	255
131	193	255
136	196	255
141	198	255
146	200	255
150	203	255
155	205	255
160	207	255
165	210	255
169	212	255
174	215	255
179	217	255
184	219	255
188	222	255
193	224	255
198	226	255
203	229	255
207	231	255
212	234	255
217	236	255
222	238	255
226	241	255
231	243	255
236	245	255
241	248	255
245	250	255
250	253	255
255	255	255
