0	0	0
1	1	0
2	2	0
3	3	0
4	4	0
5	4	0
6	5	0
7	6	0
8	7	0
9	8	0
10	9	0
11	10	0
12	11	0
13	11	0
14	12	0
15	13	0
16	14	0
17	15	0
18	16	0
19	17	0
20	18	0
21	18	0
22	19	0
23	20	0
24	21	0
25	22	0
26	23	0
27	24	0
28	25	0
29	25	0
30	26	0
31	27	0
32	28	0
33	29	0
34	30	0
35	31	0
36	32	0
37	33	0
38	33	0
39	34	0
40	35	0
41	36	0
42	37	0
43	38	0
44	39	0
45	40	0
46	40	0
47	41	0
48	42	0
49	43	0
50	44	0
51	45	0
52	46	0
53	47	0
54	47	0
55	48	0
56	49	0
57	50	0
58	51	0
59	52	0
60	53	0
61	54	0
62	54	0
63	55	0
64	56	0
65	57	0
66	58	0
67	59	0
68	60	0
69	61	0
70	62	0
71	62	0
72	63	0
73	64	0
74	65	0
75	66	0
76	67	0
77	68	0
78	69	0
79	69	0
80	70	0
81	71	0
82	72	0
83	73	0
84	74	0
85	75	0
86	76	0
87	76	0
88	77	0
89	78	0
90	79	0
91	80	0
92	81	0
93	82	0
94	83	0
95	83	0
96	84	0
97	85	0
98	86	0
99	87	0
100	88	0
101	89	0
102	90	0
103	91	0
104	91	0
105	92	0
106	93	0
107	94	0
108	95	0
109	96	0
110	97	0
111	98	0
112	98	0
113	99	0
114	100	0
115	101	0
116	102	0
117	103	0
118	104	0
119	105	0
120	105	0
121	106	0
122	107	0
123	108	0
124	109	0
125	110	0
126	111	0
127	112	0
128	113	0
128	113	0
129	114	0
130	115	0
131	116	0
132	117	0
133	118	0
134	119	0
135	120	0
136	120	0
137	121	0
138	122	0
139	123	0
140	124	0
141	125	0
142	126	0
143	127	0
144	127	0
145	128	0
146	129	0
147	130	0
148	131	0
149	132	0
150	133	0
151	134	0
152	134	0
153	135	0
154	136	0
155	137	0
156	138	0
157	139	0
158	140	0
159	141	0
160	142	0
161	142	0
162	143	0
163	144	0
164	145	0
165	146	0
166	147	0
167	148	0
168	149	0
169	149	0
170	150	0
171	151	0
172	152	0
173	153	0
174	154	0
175	155	0
176	156	0
177	156	0
178	157	0
179	158	0
180	159	0
181	160	0
182	161	0
183	162	0
184	163	0
185	163	0
186	164	0
187	165	0
188	166	0
189	167	0
190	168	0
191	169	0
192	170	0
193	171	0
194	171	0
195	172	0
196	173	0
197	174	0
198	175	0
199	176	0
200	177	0
201	178	0
202	178	0
203	179	0
204	180	0
205	181	0
206	182	0
207	183	0
208	184	0
209	185	0
210	185	0
211	186	0
212	187	0
213	188	0
214	189	0
215	190	0
216	191	0
217	192	0
218	192	0
219	193	0
220	194	0
221	195	0
222	196	0
223	197	0
224	198	0
225	199	0
226	200	0
227	200	0
228	201	0
229	202	0
230	203	0
231	204	0
232	205	0
233	206	0
234	207	0
235	207	0
236	208	0
237	209	0
238	210	0
239	211	0
240	212	0
241	213	0
242	214	0
243	214	0
244	215	0
245	216	0
246	217	0
247	218	0
248	219	0
249	220	0
250	221	0
251	221	0
252	222	0
253	223	0
254	224	0
